,Breakout_20,BuyHold,EqualWeight,EqualWeight+Regime,HRP,HRP+Regime,InverseVol,MA_20_50,MaxSharpe,MinVariance,MomentumPullback,MomentumTilt,NIFTY50_Index,PPO_ensemble,PPO_s0,PPO_s1,PPO_s2,RSI_35_60,Random,RiskParity,RiskParity+Regime,Selected_OOS,Sentiment_Momentum,VIX_Regime_Mom
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-05,-0.37011008964665804,-0.33263122319990845,-0.33110575095038897,-0.24175274749507203,-0.1713719174625261,-0.12099615177056933,-0.3058272881135138,-0.09532891252761466,-0.7253944447527916,-0.0329425136261885,0.0,0.0,-0.5317557796471806,-0.2937588444353989,-0.24355929912270868,-0.32922477194402555,-0.3077116767561616,0.0,-0.1287572034879947,-0.24731754548724671,-0.18093994221065612,-0.37011008964665804,-0.331481846505588,-0.09666334454322412
2022-04-06,-0.7662028531208231,-0.7421095333945638,-0.7370877504043416,-0.5446895007306662,-0.6562569302624222,-0.48091289362502954,-0.8012370284909975,-0.15239573140183316,-1.031510470047703,-0.7815641298073439,0.0,0.0,-1.3612394046697673,-0.7072498430316543,-0.7281388991844717,-0.6242485764007433,-0.7698671573890037,0.0,-0.5260834474237752,-0.7147885725594993,-0.5276985419421898,-0.7662028531208231,-0.7541362285106934,-0.16816206657082056
2022-04-07,-1.3539389392231538,-1.6332908096188703,-1.6106534691487262,-1.2008686959661397,-1.5625909111532499,-1.1606207551832615,-1.7036571088289376,-0.7251708655494515,-2.0461248515752595,-1.6465815322338928,-0.07440860666766413,-1.2436836495980153,-2.292363767603056,-1.5512957761775303,-1.6525897905222076,-1.421809560580134,-1.5812164169576093,0.0,-0.9890707715321634,-1.5861450822922563,-1.182013380806557,-1.3539389392231538,-1.5470193792198272,-0.6445590241137777
2022-04-08,-0.5625843835964872,-0.8247705094180047,-0.8106280415805633,-0.5918541281180634,-0.7266975418011912,-0.5234871191093893,-0.9038028580676594,-0.09813354873746682,-1.856717078372505,-0.7329985885659029,-0.04728432263203519,0.0,-1.4903052911279357,-0.9117487852154382,-1.0885649855215895,-0.7232950573257124,-0.9263042138159872,0.0,-1.0170805269251293,-0.7723757839034562,-0.5629565901063782,-0.5625843835964872,-0.7683172945313288,-0.05197381182212579
2022-04-11,-0.9255351205075479,-1.5536204356598637,-1.5440055972733346,-1.1375454648134498,-1.670337128240884,-1.2313240291791372,-1.681825371111012,-0.516620306919291,-3.3637209823052183,-1.682917937725903,-0.4097932625644285,-0.26214814259604147,-2.0962874787373686,-1.6206896739829335,-1.9177631520993943,-1.3762937472160286,-1.572723832820977,0.0,-1.5899453126129948,-1.5479194456262557,-1.1442012024918014,-0.9255351205075479,-1.2734520542798,-0.24319215857050436
2022-04-12,-1.5512801082685934,-2.520131518338664,-2.5008264561974025,-1.8530433015342296,-2.8008169056418897,-2.0798953796636543,-2.6482845256507126,-1.184286201255924,-4.770690730873661,-2.7529819143742307,-0.5671471285098151,-1.6421186900618223,-2.8975129230869867,-2.5193785346929287,-2.8957452849632137,-2.2386656130282345,-2.4296176855790663,0.0,-2.036331016902848,-2.540883040566211,-1.8871351280279725,-1.5512801082685934,-2.098299031725892,-0.7515544415253594
2022-04-13,-1.1505180765861267,-2.381982816977535,-2.357285767867623,-1.7403248869788723,-2.581678947010746,-1.9077176176816368,-2.5171988615588003,-1.2935139012906882,-4.476009204819132,-2.515149657246396,-0.8433067306566899,-0.8746020412932265,-3.2002281426163792,-2.4243777478269,-2.8577415175667586,-2.1374269874392393,-2.284654367872463,0.0,-2.174905428109075,-2.377710125266863,-1.758307054775865,-1.1505180765861267,-1.938484204391011,-0.7960397106912653
2022-04-18,-1.3348871516227767,-4.20786970478253,-4.166763592239187,-3.1038936603939082,-4.429725067022472,-3.301422567873613,-4.419010309804139,-2.2748536102159322,-8.404270987452445,-4.51506442594326,-1.8545196807448594,-1.4236654495622503,-4.87304319942321,-4.387568010245646,-5.291183941342304,-3.8607128482769704,-4.024567199454276,0.0,-3.1002400163413046,-4.228787186382688,-3.1550048153884402,-1.3348871516227767,-2.6150091165301093,-1.3845438145879352
2022-04-19,-1.9861847885348616,-5.354334138626504,-5.332491982034671,-3.98061235645355,-6.188513593845435,-4.626456655726607,-5.735175621927957,-2.4254249057856003,-9.965727613331254,-6.857399752736271,-1.5393527707467713,-2.1167568452121532,-6.063954580924769,-5.276375621781593,-5.936133683393818,-4.940323831118598,-4.962587533721741,0.0,-3.4453118634527824,-5.616210779670627,-4.195757160936731,-1.9861847885348616,-3.1706963698396318,-1.7569493594177588
2022-04-20,-2.005531807265981,-4.524701087627481,-4.526199916642659,-3.361841745300498,-5.080512323862873,-3.782662772844625,-4.846596860915131,-1.817419560810818,-8.753684468738355,-5.564682734855064,-1.0206643929614567,-1.3665589803546263,-5.078542488046212,-4.349198277914357,-4.622575697407938,-4.131873504867755,-4.297461504577383,0.0,-3.4799639160331575,-4.660109048951499,-3.4722911319998273,-2.005531807265981,-3.2460563708686774,-1.8807841739362008
2022-04-21,-1.6156441256291898,-3.3258197187316374,-3.331105183522798,-2.452307700633549,-3.8804693701894655,-2.8691141940464293,-3.612587397078615,-1.2630392166240068,-7.72621598844816,-4.315302579409619,-1.061869561037898,-0.613498819320768,-3.660256610677859,-3.240328817623339,-3.4686208415474096,-3.055566519023034,-3.200411849547369,0.0,-3.1314886098639527,-3.4398024192188625,-2.5460970735310062,-1.6156441256291898,-3.2218745392837644,-1.48472551225437
2022-04-22,-2.1721648387374115,-4.603250359353539,-4.624914852228956,-3.4218826957380877,-5.16051488125192,-3.8300918624490254,-4.906297193137055,-1.814622450264658,-9.059074614082807,-5.643169592548702,-1.3196666051440875,-0.990837964742397,-4.882466199180524,-4.512816492651018,-4.85698500413001,-4.2448583159016895,-4.442024725984661,0.0,-3.795950284183369,-4.741074214588292,-3.5189047988053113,-2.1721648387374115,-3.1976866639040757,-2.02125122359883
